"","time","state","county","NAME","SAEMHI_PT","SAEPOVRTALL_PT"
"2138",2013-01-01,"22","065","Madison Parish",26745,40.8
"2139",2013-01-01,"22","067","Morehouse Parish",28951,27.6
"2140",2013-01-01,"22","069","Natchitoches Parish",35165,27.7
"2141",2013-01-01,"22","071","Orleans Parish",36240,26.6
"2142",2013-01-01,"22","073","Ouachita Parish",39976,23.8
"2143",2013-01-01,"22","075","Plaquemines Parish",51306,15.4
"2144",2013-01-01,"22","077","Pointe Coupee Parish",42129,20.2
"2145",2013-01-01,"22","079","Rapides Parish",39411,19.7
"2146",2013-01-01,"22","081","Red River Parish",35762,23.5
"2147",2013-01-01,"22","083","Richland Parish",32477,27.5
"2148",2013-01-01,"22","085","Sabine Parish",37864,21.8
"2149",2013-01-01,"22","087","St. Bernard Parish",40705,21.9
"2150",2013-01-01,"22","089","St. Charles Parish",56163,13.8
"2151",2013-01-01,"22","091","St. Helena Parish",34229,25.8
"2152",2013-01-01,"22","093","St. James Parish",48358,16.2
"2153",2013-01-01,"22","095","St. John the Baptist Parish",47389,18.5
"2154",2013-01-01,"22","097","St. Landry Parish",33781,27.1
"2155",2013-01-01,"22","099","St. Martin Parish",42110,19.4
"2156",2013-01-01,"22","101","St. Mary Parish",39608,22.3
"2157",2013-01-01,"22","103","St. Tammany Parish",61655,11
"2158",2013-01-01,"22","105","Tangipahoa Parish",40228,22.2
"2159",2013-01-01,"22","107","Tensas Parish",28021,33.3
"2160",2013-01-01,"22","109","Terrebonne Parish",51716,15.2
"2161",2013-01-01,"22","111","Union Parish",35825,24.6
"2162",2013-01-01,"22","113","Vermilion Parish",43434,18.6
"2163",2013-01-01,"22","115","Vernon Parish",42772,17.3
"2164",2013-01-01,"22","117","Washington Parish",31630,25.4
"2165",2013-01-01,"22","119","Webster Parish",35762,23.7
"2166",2013-01-01,"22","121","West Baton Rouge Parish",48848,16.4
"2167",2013-01-01,"22","123","West Carroll Parish",34611,23.4
"2168",2013-01-01,"22","125","West Feliciana Parish",52626,24.4
"2169",2013-01-01,"22","127","Winn Parish",35674,27.3
"2170",2014-01-01,"22","001","Acadia Parish",40269,22
"2171",2014-01-01,"22","003","Allen Parish",36852,22.5
"2172",2014-01-01,"22","005","Ascension Parish",67299,13.7
"2173",2014-01-01,"22","007","Assumption Parish",46317,17.8
"2174",2014-01-01,"22","009","Avoyelles Parish",34022,25.5
"2175",2014-01-01,"22","011","Beauregard Parish",43918,18.9
"2176",2014-01-01,"22","013","Bienville Parish",33134,27.4
"2177",2014-01-01,"22","015","Bossier Parish",51138,14.3
"2178",2014-01-01,"22","017","Caddo Parish",39812,24.1
"2179",2014-01-01,"22","019","Calcasieu Parish",45979,18.4
"2180",2014-01-01,"22","021","Caldwell Parish",36350,23.3
"2181",2014-01-01,"22","023","Cameron Parish",59300,12.2
"2182",2014-01-01,"22","025","Catahoula Parish",34116,23.3
"2183",2014-01-01,"22","027","Claiborne Parish",35385,28.2
"2184",2014-01-01,"22","029","Concordia Parish",31835,30.9
"2185",2014-01-01,"22","031","De Soto Parish",40642,23.5
"2186",2014-01-01,"22","033","East Baton Rouge Parish",46831,18.4
"2187",2014-01-01,"22","035","East Carroll Parish",25402,43
"2188",2014-01-01,"22","037","East Feliciana Parish",41651,20.4
"2189",2014-01-01,"22","039","Evangeline Parish",32615,24.1
"2190",2014-01-01,"22","041","Franklin Parish",32318,29
"2191",2014-01-01,"22","043","Grant Parish",40668,22.8
"2192",2014-01-01,"22","045","Iberia Parish",45226,19.4
"2193",2014-01-01,"22","047","Iberville Parish",47377,19.9
"2194",2014-01-01,"22","049","Jackson Parish",37130,24.6
"2195",2014-01-01,"22","051","Jefferson Parish",47024,15.8
"2196",2014-01-01,"22","053","Jefferson Davis Parish",37968,21.7
"2197",2014-01-01,"22","055","Lafayette Parish",51340,15.1
"2198",2014-01-01,"22","057","Lafourche Parish",47382,17.6
"2199",2014-01-01,"22","059","La Salle Parish",44139,18
"2200",2014-01-01,"22","061","Lincoln Parish",32889,29.7
"2201",2014-01-01,"22","063","Livingston Parish",58818,12.3
"2202",2014-01-01,"22","065","Madison Parish",26732,41.4
"2203",2014-01-01,"22","067","Morehouse Parish",30636,29.4
"2204",2014-01-01,"22","069","Natchitoches Parish",34522,31.1
"2205",2014-01-01,"22","071","Orleans Parish",35468,27.9
"2206",2014-01-01,"22","073","Ouachita Parish",40877,23.6
"2207",2014-01-01,"22","075","Plaquemines Parish",51304,16
"2208",2014-01-01,"22","077","Pointe Coupee Parish",44469,18.3
"2209",2014-01-01,"22","079","Rapides Parish",40406,19.8
"2210",2014-01-01,"22","081","Red River Parish",33322,25.3
"2211",2014-01-01,"22","083","Richland Parish",36666,24.9
"2212",2014-01-01,"22","085","Sabine Parish",39561,21.2
"2213",2014-01-01,"22","087","St. Bernard Parish",45615,17.9
"2214",2014-01-01,"22","089","St. Charles Parish",60751,12.1
"2215",2014-01-01,"22","091","St. Helena Parish",35004,24
"2216",2014-01-01,"22","093","St. James Parish",47477,16.1
"2217",2014-01-01,"22","095","St. John the Baptist Parish",47225,20.8
"2218",2014-01-01,"22","097","St. Landry Parish",32683,30.1
"2219",2014-01-01,"22","099","St. Martin Parish",46713,18
"2220",2014-01-01,"22","101","St. Mary Parish",42075,21.8
"2221",2014-01-01,"22","103","St. Tammany Parish",63441,11.2
"2222",2014-01-01,"22","105","Tangipahoa Parish",39927,22.5
"2223",2014-01-01,"22","107","Tensas Parish",27522,32
"2224",2014-01-01,"22","109","Terrebonne Parish",49044,20.9
"2225",2014-01-01,"22","111","Union Parish",38998,22
"2226",2014-01-01,"22","113","Vermilion Parish",45331,18.3
"2227",2014-01-01,"22","115","Vernon Parish",46682,13.9
"2228",2014-01-01,"22","117","Washington Parish",29749,29.1
"2229",2014-01-01,"22","119","Webster Parish",36003,22.2
"2230",2014-01-01,"22","121","West Baton Rouge Parish",51550,20.5
"2231",2014-01-01,"22","123","West Carroll Parish",33959,22.5
"2232",2014-01-01,"22","125","West Feliciana Parish",53679,24
"2233",2014-01-01,"22","127","Winn Parish",36644,26.8
"2234",2015-01-01,"22","001","Acadia Parish",42033,23.7
"2235",2015-01-01,"22","003","Allen Parish",42120,20.4
"2236",2015-01-01,"22","005","Ascension Parish",74852,10.7
"2237",2015-01-01,"22","007","Assumption Parish",48516,16.8
"2238",2015-01-01,"22","009","Avoyelles Parish",34803,25.3
"2239",2015-01-01,"22","011","Beauregard Parish",48206,19.5
"2240",2015-01-01,"22","013","Bienville Parish",34565,25.4
"2241",2015-01-01,"22","015","Bossier Parish",55403,14.5
"2242",2015-01-01,"22","017","Caddo Parish",41081,22.2
"2243",2015-01-01,"22","019","Calcasieu Parish",46523,17.5
"2244",2015-01-01,"22","021","Caldwell Parish",38564,22.9
"2245",2015-01-01,"22","023","Cameron Parish",56259,12.7
"2246",2015-01-01,"22","025","Catahoula Parish",33958,27.2
"2247",2015-01-01,"22","027","Claiborne Parish",33740,30.9
"2248",2015-01-01,"22","029","Concordia Parish",33068,29.5
"2249",2015-01-01,"22","031","De Soto Parish",41691,24.9
"2250",2015-01-01,"22","033","East Baton Rouge Parish",50389,18.5
"2251",2015-01-01,"22","035","East Carroll Parish",26325,43.5
"2252",2015-01-01,"22","037","East Feliciana Parish",43105,21.8
"2253",2015-01-01,"22","039","Evangeline Parish",33407,25.7
"2254",2015-01-01,"22","041","Franklin Parish",33845,25.4
"2255",2015-01-01,"22","043","Grant Parish",43437,21.3
"2256",2015-01-01,"22","045","Iberia Parish",45039,20.8
"2257",2015-01-01,"22","047","Iberville Parish",42000,22.3
"2258",2015-01-01,"22","049","Jackson Parish",41029,21.1
"2259",2015-01-01,"22","051","Jefferson Parish",49503,16.3
"2260",2015-01-01,"22","053","Jefferson Davis Parish",43677,20.3
"2261",2015-01-01,"22","055","Lafayette Parish",52411,17
"2262",2015-01-01,"22","057","Lafourche Parish",53482,14.1
"2263",2015-01-01,"22","059","La Salle Parish",46258,18.5
"2264",2015-01-01,"22","061","Lincoln Parish",38118,25.5
"2265",2015-01-01,"22","063","Livingston Parish",58774,13.5
"2266",2015-01-01,"22","065","Madison Parish",27225,37.6
"2267",2015-01-01,"22","067","Morehouse Parish",31777,31.1
"2268",2015-01-01,"22","069","Natchitoches Parish",33786,29.6
"2269",2015-01-01,"22","071","Orleans Parish",38640,24
"2270",2015-01-01,"22","073","Ouachita Parish",38453,23
"2271",2015-01-01,"22","075","Plaquemines Parish",49122,17.3
"2272",2015-01-01,"22","077","Pointe Coupee Parish",42919,19.3
"2273",2015-01-01,"22","079","Rapides Parish",42758,21.6
"2274",2015-01-01,"22","081","Red River Parish",41742,25.7
"2275",2015-01-01,"22","083","Richland Parish",34588,24.7
"2276",2015-01-01,"22","085","Sabine Parish",42196,18.1
"2277",2015-01-01,"22","087","St. Bernard Parish",41540,20.4
"2278",2015-01-01,"22","089","St. Charles Parish",61601,11.8
"2279",2015-01-01,"22","091","St. Helena Parish",36602,19.9
"2280",2015-01-01,"22","093","St. James Parish",52258,18.3
"2281",2015-01-01,"22","095","St. John the Baptist Parish",50596,20.5
"2282",2015-01-01,"22","097","St. Landry Parish",33503,27
"2283",2015-01-01,"22","099","St. Martin Parish",45435,18.3
"2284",2015-01-01,"22","101","St. Mary Parish",40945,19.7
"2285",2015-01-01,"22","103","St. Tammany Parish",63499,12.5
"2286",2015-01-01,"22","105","Tangipahoa Parish",41768,24
"2287",2015-01-01,"22","107","Tensas Parish",27077,35.1
"2288",2015-01-01,"22","109","Terrebonne Parish",44450,20.1
"2289",2015-01-01,"22","111","Union Parish",38741,21.9
"2290",2015-01-01,"22","113","Vermilion Parish",46807,18.1
"2291",2015-01-01,"22","115","Vernon Parish",44733,17.5
"2292",2015-01-01,"22","117","Washington Parish",33453,26.2
"2293",2015-01-01,"22","119","Webster Parish",34566,25.9
"2294",2015-01-01,"22","121","West Baton Rouge Parish",55074,15.1
"2295",2015-01-01,"22","123","West Carroll Parish",35484,22.7
"2296",2015-01-01,"22","125","West Feliciana Parish",56680,23.9
"2297",2015-01-01,"22","127","Winn Parish",36173,24
"2298",2016-01-01,"22","001","Acadia Parish",40218,23.1
"2299",2016-01-01,"22","003","Allen Parish",41584,21.4
"2300",2016-01-01,"22","005","Ascension Parish",74212,10.7
"2301",2016-01-01,"22","007","Assumption Parish",45847,21.2
"2302",2016-01-01,"22","009","Avoyelles Parish",34997,25.9
"2303",2016-01-01,"22","011","Beauregard Parish",49436,14.8
"2304",2016-01-01,"22","013","Bienville Parish",33887,23.5
"2305",2016-01-01,"22","015","Bossier Parish",50048,16.7
"2306",2016-01-01,"22","017","Caddo Parish",38414,26.4
"2307",2016-01-01,"22","019","Calcasieu Parish",47052,19.9
"2308",2016-01-01,"22","021","Caldwell Parish",35428,22.6
"2309",2016-01-01,"22","023","Cameron Parish",52479,12.3
"2310",2016-01-01,"22","025","Catahoula Parish",33154,27.5
"2311",2016-01-01,"22","027","Claiborne Parish",34228,34.9
"2312",2016-01-01,"22","029","Concordia Parish",32685,28.5
"2313",2016-01-01,"22","031","De Soto Parish",43325,21.1
"2314",2016-01-01,"22","033","East Baton Rouge Parish",50451,19.9
"2315",2016-01-01,"22","035","East Carroll Parish",25810,43.5
"2316",2016-01-01,"22","037","East Feliciana Parish",46172,20
"2317",2016-01-01,"22","039","Evangeline Parish",34440,29.4
"2318",2016-01-01,"22","041","Franklin Parish",31873,29.2
"2319",2016-01-01,"22","043","Grant Parish",42948,21.5
"2320",2016-01-01,"22","045","Iberia Parish",41604,23.4
"2321",2016-01-01,"22","047","Iberville Parish",41679,22.8
"2322",2016-01-01,"22","049","Jackson Parish",41192,21.2
"2323",2016-01-01,"22","051","Jefferson Parish",49681,16.1
"2324",2016-01-01,"22","053","Jefferson Davis Parish",42134,19.3
"2325",2016-01-01,"22","055","Lafayette Parish",51125,18.1
"2326",2016-01-01,"22","057","Lafourche Parish",52220,17.1
"2327",2016-01-01,"22","059","La Salle Parish",45169,19.3
"2328",2016-01-01,"22","061","Lincoln Parish",39158,30.2
"2329",2016-01-01,"22","063","Livingston Parish",58318,12.6
"2330",2016-01-01,"22","065","Madison Parish",27306,41.3
"2331",2016-01-01,"22","067","Morehouse Parish",32269,28.7
"2332",2016-01-01,"22","069","Natchitoches Parish",32094,31.9
"2333",2016-01-01,"22","071","Orleans Parish",38418,24.1
"2334",2016-01-01,"22","073","Ouachita Parish",38525,24.5
"2335",2016-01-01,"22","075","Plaquemines Parish",55950,15.4
"2336",2016-01-01,"22","077","Pointe Coupee Parish",42545,19.7
"2337",2016-01-01,"22","079","Rapides Parish",42452,19.9
"2338",2016-01-01,"22","081","Red River Parish",33044,26.3
"2339",2016-01-01,"22","083","Richland Parish",33820,27.2
"2340",2016-01-01,"22","085","Sabine Parish",42700,18.5
"2341",2016-01-01,"22","087","St. Bernard Parish",39450,23.5
"2342",2016-01-01,"22","089","St. Charles Parish",64742,13.1
"2343",2016-01-01,"22","091","St. Helena Parish",35519,24.7
"2344",2016-01-01,"22","093","St. James Parish",47876,19
"2345",2016-01-01,"22","095","St. John the Baptist Parish",52166,18.5
"2346",2016-01-01,"22","097","St. Landry Parish",32185,26.6
"2347",2016-01-01,"22","099","St. Martin Parish",46560,18.5
"2348",2016-01-01,"22","101","St. Mary Parish",37822,22.2
"2349",2016-01-01,"22","103","St. Tammany Parish",65861,9.8
"2350",2016-01-01,"22","105","Tangipahoa Parish",44625,21.5
"2351",2016-01-01,"22","107","Tensas Parish",26657,31.6
"2352",2016-01-01,"22","109","Terrebonne Parish",49206,21.1
"2353",2016-01-01,"22","111","Union Parish",42166,20.2
"2354",2016-01-01,"22","113","Vermilion Parish",44048,19.6
"2355",2016-01-01,"22","115","Vernon Parish",47172,14.9
"2356",2016-01-01,"22","117","Washington Parish",34240,27.8
"2357",2016-01-01,"22","119","Webster Parish",33251,24.1
"2358",2016-01-01,"22","121","West Baton Rouge Parish",54454,16.8
"2359",2016-01-01,"22","123","West Carroll Parish",35638,23.8
"2360",2016-01-01,"22","125","West Feliciana Parish",56459,23.7
"2361",2016-01-01,"22","127","Winn Parish",37600,24.3
"2362",2017-01-01,"22","001","Acadia Parish",39252,23.1
"2363",2017-01-01,"22","003","Allen Parish",42846,20.8
"2364",2017-01-01,"22","005","Ascension Parish",72154,12.6
"2365",2017-01-01,"22","007","Assumption Parish",45774,18.9
"2366",2017-01-01,"22","009","Avoyelles Parish",36177,24.6
"2367",2017-01-01,"22","011","Beauregard Parish",51422,14.6
"2368",2017-01-01,"22","013","Bienville Parish",30483,25.4
"2369",2017-01-01,"22","015","Bossier Parish",52158,16.8
"2370",2017-01-01,"22","017","Caddo Parish",37636,25.8
"2371",2017-01-01,"22","019","Calcasieu Parish",52407,14.2
"2372",2017-01-01,"22","021","Caldwell Parish",39863,23.4
"2373",2017-01-01,"22","023","Cameron Parish",56025,13.2
"2374",2017-01-01,"22","025","Catahoula Parish",32380,27.8
"2375",2017-01-01,"22","027","Claiborne Parish",34109,39.5
"2376",2017-01-01,"22","029","Concordia Parish",33873,27.7
"2377",2017-01-01,"22","031","De Soto Parish",40839,22.8
"2378",2017-01-01,"22","033","East Baton Rouge Parish",54494,18.9
"2379",2017-01-01,"22","035","East Carroll Parish",26431,46.7
"2380",2017-01-01,"22","037","East Feliciana Parish",45839,20.6
"2381",2017-01-01,"22","039","Evangeline Parish",33942,23.6
"2382",2017-01-01,"22","041","Franklin Parish",32485,27.9
"2383",2017-01-01,"22","043","Grant Parish",44298,21
"2384",2017-01-01,"22","045","Iberia Parish",40964,23.8
"2385",2017-01-01,"22","047","Iberville Parish",44410,22.9
"2386",2017-01-01,"22","049","Jackson Parish",38893,24.6
"2387",2017-01-01,"22","051","Jefferson Parish",51461,17.1
"2388",2017-01-01,"22","053","Jefferson Davis Parish",43317,19.3
"2389",2017-01-01,"22","055","Lafayette Parish",52827,17.4
"2390",2017-01-01,"22","057","Lafourche Parish",53081,15.8
"2391",2017-01-01,"22","059","La Salle Parish",44125,18.4
"2392",2017-01-01,"22","061","Lincoln Parish",39941,27.9
"2393",2017-01-01,"22","063","Livingston Parish",61297,11.4
"2394",2017-01-01,"22","065","Madison Parish",29507,38.9
"2395",2017-01-01,"22","067","Morehouse Parish",32988,28
"2396",2017-01-01,"22","069","Natchitoches Parish",33439,30.3
"2397",2017-01-01,"22","071","Orleans Parish",37407,26.1
"2398",2017-01-01,"22","073","Ouachita Parish",41301,24.7
"2399",2017-01-01,"22","075","Plaquemines Parish",56199,16.2
"2400",2017-01-01,"22","077","Pointe Coupee Parish",45675,18.8
"2401",2017-01-01,"22","079","Rapides Parish",42238,19.9
"2402",2017-01-01,"22","081","Red River Parish",35662,23.3
"2403",2017-01-01,"22","083","Richland Parish",36432,27.8
"2404",2017-01-01,"22","085","Sabine Parish",40021,22.2
"2405",2017-01-01,"22","087","St. Bernard Parish",44553,20
"2406",2017-01-01,"22","089","St. Charles Parish",65335,11.4
"2407",2017-01-01,"22","091","St. Helena Parish",36723,23.2
"2408",2017-01-01,"22","093","St. James Parish",53045,16.7
"2409",2017-01-01,"22","095","St. John the Baptist Parish",55941,18.1
"2410",2017-01-01,"22","097","St. Landry Parish",35693,25.6
"2411",2017-01-01,"22","099","St. Martin Parish",44574,19.2
"2412",2017-01-01,"22","101","St. Mary Parish",38413,20.5
"2413",2017-01-01,"22","103","St. Tammany Parish",67926,11.1
"2414",2017-01-01,"22","105","Tangipahoa Parish",44256,20.9
"2415",2017-01-01,"22","107","Tensas Parish",27959,34.9
"2416",2017-01-01,"22","109","Terrebonne Parish",47971,19.7
"2417",2017-01-01,"22","111","Union Parish",40395,16.4
"2418",2017-01-01,"22","113","Vermilion Parish",50562,17
"2419",2017-01-01,"22","115","Vernon Parish",45711,18.3
"2420",2017-01-01,"22","117","Washington Parish",37792,23.1
"2421",2017-01-01,"22","119","Webster Parish",32522,20.3
"2422",2017-01-01,"22","121","West Baton Rouge Parish",64921,13.5
"2423",2017-01-01,"22","123","West Carroll Parish",37759,21.2
"2424",2017-01-01,"22","125","West Feliciana Parish",56584,21
"2425",2017-01-01,"22","127","Winn Parish",39474,23.7
"2426",2018-01-01,"22","001","Acadia Parish",40484,25.2
"2427",2018-01-01,"22","003","Allen Parish",44395,19.6
"2428",2018-01-01,"22","005","Ascension Parish",77758,10.8
"2429",2018-01-01,"22","007","Assumption Parish",48120,20.7
"2430",2018-01-01,"22","009","Avoyelles Parish",37731,27.4
"2431",2018-01-01,"22","011","Beauregard Parish",57005,15.4
"2432",2018-01-01,"22","013","Bienville Parish",34047,26.9
"2433",2018-01-01,"22","015","Bossier Parish",56754,14.4
"2434",2018-01-01,"22","017","Caddo Parish",40467,22.4
"2435",2018-01-01,"22","019","Calcasieu Parish",50531,14.9
"2436",2018-01-01,"22","021","Caldwell Parish",40842,20.8
"2437",2018-01-01,"22","023","Cameron Parish",57299,13.9
"2438",2018-01-01,"22","025","Catahoula Parish",35812,26
"2439",2018-01-01,"22","027","Claiborne Parish",33659,32.7
"2440",2018-01-01,"22","029","Concordia Parish",35840,27.2
"2441",2018-01-01,"22","031","De Soto Parish",44457,18.3
"2442",2018-01-01,"22","033","East Baton Rouge Parish",52945,16.7
"2443",2018-01-01,"22","035","East Carroll Parish",27714,45.7
"2444",2018-01-01,"22","037","East Feliciana Parish",45174,19.6
"2445",2018-01-01,"22","039","Evangeline Parish",34113,27.3
"2446",2018-01-01,"22","041","Franklin Parish",34446,27.3
"2447",2018-01-01,"22","043","Grant Parish",43502,20
"2448",2018-01-01,"22","045","Iberia Parish",42909,24.1
"2449",2018-01-01,"22","047","Iberville Parish",47917,23.8
"2450",2018-01-01,"22","049","Jackson Parish",40828,21.6
"2451",2018-01-01,"22","051","Jefferson Parish",50871,15.6
"2452",2018-01-01,"22","053","Jefferson Davis Parish",44492,17.7
"2453",2018-01-01,"22","055","Lafayette Parish",57821,15.3
"2454",2018-01-01,"22","057","Lafourche Parish",52651,16.6
"2455",2018-01-01,"22","059","La Salle Parish",45742,19.5
"2456",2018-01-01,"22","061","Lincoln Parish",36525,25.8
"2457",2018-01-01,"22","063","Livingston Parish",63088,11.3
"2458",2018-01-01,"22","065","Madison Parish",28452,41.7
"2459",2018-01-01,"22","067","Morehouse Parish",34023,27.4
"2460",2018-01-01,"22","069","Natchitoches Parish",36298,32.8
"2461",2018-01-01,"22","071","Orleans Parish",38855,23.8
"2462",2018-01-01,"22","073","Ouachita Parish",44371,21.3
"2463",2018-01-01,"22","075","Plaquemines Parish",58643,15.5
"2464",2018-01-01,"22","077","Pointe Coupee Parish",46603,20.3
"2465",2018-01-01,"22","079","Rapides Parish",48116,19.4
"2466",2018-01-01,"22","081","Red River Parish",36865,23.1
"2467",2018-01-01,"22","083","Richland Parish",35103,26.2
"2468",2018-01-01,"22","085","Sabine Parish",36423,23.1
"2469",2018-01-01,"22","087","St. Bernard Parish",43983,20.1
"2470",2018-01-01,"22","089","St. Charles Parish",67585,12.8
"2471",2018-01-01,"22","091","St. Helena Parish",38699,19.6
"2472",2018-01-01,"22","093","St. James Parish",53903,16.8
"2473",2018-01-01,"22","095","St. John the Baptist Parish",50830,18.2
"2474",2018-01-01,"22","097","St. Landry Parish",36624,32.7
"2475",2018-01-01,"22","099","St. Martin Parish",46229,19.3
"2476",2018-01-01,"22","101","St. Mary Parish",39764,21
"2477",2018-01-01,"22","103","St. Tammany Parish",67054,11.8
"2478",2018-01-01,"22","105","Tangipahoa Parish",47128,17.9
"2479",2018-01-01,"22","107","Tensas Parish",28962,31.6
"2480",2018-01-01,"22","109","Terrebonne Parish",51665,17.3
"2481",2018-01-01,"22","111","Union Parish",43584,18
"2482",2018-01-01,"22","113","Vermilion Parish",48263,18.3
"2483",2018-01-01,"22","115","Vernon Parish",47664,17.5
"2484",2018-01-01,"22","117","Washington Parish",36850,24.6
"2485",2018-01-01,"22","119","Webster Parish",35070,26
"2486",2018-01-01,"22","121","West Baton Rouge Parish",58205,12.8
"2487",2018-01-01,"22","123","West Carroll Parish",39332,23.3
"2488",2018-01-01,"22","125","West Feliciana Parish",60296,24.4
"2489",2018-01-01,"22","127","Winn Parish",40133,22.8
"2490",2000-01-01,"28","001","Adams County",25953,22
"2491",2000-01-01,"28","003","Alcorn County",30190,14.7
"2492",2000-01-01,"28","005","Amite County",26984,19.1
"2493",2000-01-01,"28","007","Attala County",25581,20.2
"2494",2000-01-01,"28","009","Benton County",24769,21.1
"2495",2000-01-01,"28","011","Bolivar County",24106,27.5
"2496",2000-01-01,"28","013","Calhoun County",28269,16.3
"2497",2000-01-01,"28","015","Carroll County",29718,16.8
"2498",2000-01-01,"28","017","Chickasaw County",27529,16.2
"2499",2000-01-01,"28","019","Choctaw County",26932,21.8
"2500",2000-01-01,"28","021","Claiborne County",23314,27.3
"2501",2000-01-01,"28","023","Clarke County",27759,16.9
"2502",2000-01-01,"28","025","Clay County",28330,19
"2503",2000-01-01,"28","027","Coahoma County",23180,27.7
"2504",2000-01-01,"28","029","Copiah County",27139,20.7
"2505",2000-01-01,"28","031","Covington County",26908,19.7
"2506",2000-01-01,"28","033","DeSoto County",49479,7.3
"2507",2000-01-01,"28","035","Forrest County",29861,20.2
"2508",2000-01-01,"28","037","Franklin County",25763,20
"2509",2000-01-01,"28","039","George County",35739,15.3
"2510",2000-01-01,"28","041","Greene County",28643,21.4
"2511",2000-01-01,"28","043","Grenada County",28672,18
"2512",2000-01-01,"28","045","Hancock County",35841,14.1
"2513",2000-01-01,"28","047","Harrison County",35564,14.5
"2514",2000-01-01,"28","049","Hinds County",34399,18
"2515",2000-01-01,"28","051","Holmes County",18051,34.8
"2516",2000-01-01,"28","053","Humphreys County",21171,30.8
"2517",2000-01-01,"28","055","Issaquena County",20194,33.4
"2518",2000-01-01,"28","057","Itawamba County",32545,12.7
"2519",2000-01-01,"28","059","Jackson County",38608,12.9
"2520",2000-01-01,"28","061","Jasper County",25396,18.7
"2521",2000-01-01,"28","063","Jefferson County",19181,29.2
"2522",2000-01-01,"28","065","Jefferson Davis County",22556,25.5
"2523",2000-01-01,"28","067","Jones County",29314,17.2
"2524",2000-01-01,"28","069","Kemper County",24596,21.5
"2525",2000-01-01,"28","071","Lafayette County",29757,15.4
"2526",2000-01-01,"28","073","Lamar County",37709,13.8
"2527",2000-01-01,"28","075","Lauderdale County",31194,18.1
"2528",2000-01-01,"28","077","Lawrence County",29309,17.7
"2529",2000-01-01,"28","079","Leake County",27207,20.7
"2530",2000-01-01,"28","081","Lee County",36911,12.4
"2531",2000-01-01,"28","083","Leflore County",22285,29.1
"2532",2000-01-01,"28","085","Lincoln County",28877,17.1
"2533",2000-01-01,"28","087","Lowndes County",32502,18
"2534",2000-01-01,"28","089","Madison County",46400,12.4
"2535",2000-01-01,"28","091","Marion County",25724,21.7
"2536",2000-01-01,"28","093","Marshall County",29295,17.5
"2537",2000-01-01,"28","095","Monroe County",31365,14.9
"2538",2000-01-01,"28","097","Montgomery County",25948,21
"2539",2000-01-01,"28","099","Neshoba County",28648,18.7
"2540",2000-01-01,"28","101","Newton County",30001,16.4
"2541",2000-01-01,"28","103","Noxubee County",22848,28.1
"2542",2000-01-01,"28","105","Oktibbeha County",27190,19.5
"2543",2000-01-01,"28","107","Panola County",27282,20.5
"2544",2000-01-01,"28","109","Pearl River County",31197,18.1
"2545",2000-01-01,"28","111","Perry County",28141,19
"2546",2000-01-01,"28","113","Pike County",25485,22.9
"2547",2000-01-01,"28","115","Pontotoc County",33204,12.1
"2548",2000-01-01,"28","117","Prentiss County",29047,14.5
"2549",2000-01-01,"28","119","Quitman County",21086,28.2
"2550",2000-01-01,"28","121","Rankin County",45021,9.7
"2551",2000-01-01,"28","123","Scott County",27052,18.6
"2552",2000-01-01,"28","125","Sharkey County",21825,33.4
"2553",2000-01-01,"28","127","Simpson County",28195,19.7
"2554",2000-01-01,"28","129","Smith County",30531,15.7
"2555",2000-01-01,"28","131","Stone County",30230,18.7
"2556",2000-01-01,"28","133","Sunflower County",24598,31.6
"2557",2000-01-01,"28","135","Tallahatchie County",22585,26.5
"2558",2000-01-01,"28","137","Tate County",35618,13.6
"2559",2000-01-01,"28","139","Tippah County",30294,14.4
"2560",2000-01-01,"28","141","Tishomingo County",29358,13.9
"2561",2000-01-01,"28","143","Tunica County",24819,22.1
"2562",2000-01-01,"28","145","Union County",33577,12
"2563",2000-01-01,"28","147","Walthall County",23506,24.3
"2564",2000-01-01,"28","149","Warren County",35383,16.4
"2565",2000-01-01,"28","151","Washington County",25969,26.2
"2566",2000-01-01,"28","153","Wayne County",26555,20.9
"2567",2000-01-01,"28","155","Webster County",29206,16.9
"2568",2000-01-01,"28","157","Wilkinson County",20045,29.8
"2569",2000-01-01,"28","159","Winston County",28844,19.4
"2570",2000-01-01,"28","161","Yalobusha County",27185,18.8
"2571",2000-01-01,"28","163","Yazoo County",24903,28.7
"2572",2001-01-01,"28","001","Adams County",25154,23
"2573",2001-01-01,"28","003","Alcorn County",29150,16.2
"2574",2001-01-01,"28","005","Amite County",26551,19.9
"2575",2001-01-01,"28","007","Attala County",24711,21.9
"2576",2001-01-01,"28","009","Benton County",23991,22.2
"2577",2001-01-01,"28","011","Bolivar County",23301,28.6
"2578",2001-01-01,"28","013","Calhoun County",27140,19.5
"2579",2001-01-01,"28","015","Carroll County",29364,17.6
"2580",2001-01-01,"28","017","Chickasaw County",26448,18.6
"2581",2001-01-01,"28","019","Choctaw County",25688,24.5
"2582",2001-01-01,"28","021","Claiborne County",22062,29.9
"2583",2001-01-01,"28","023","Clarke County",27161,17.7
"2584",2001-01-01,"28","025","Clay County",27387,21.2
"2585",2001-01-01,"28","027","Coahoma County",22696,28.7
"2586",2001-01-01,"28","029","Copiah County",26320,21.1
