"","state","county","time","EmpS","EarnS"
"13813","28","147",2003-07-01,NA,NA
"13814","28","147",2003-10-01,2557,2018
"13815","28","147",2004-01-01,2534,1944
"13816","28","147",2004-04-01,2561,1928
"13817","28","147",2004-07-01,2461,1820
"13818","28","147",2004-10-01,2505,2126
"13819","28","147",2005-01-01,2505,1943
"13820","28","147",2005-04-01,2487,2078
"13821","28","147",2005-07-01,2449,1915
"13822","28","147",2005-10-01,2467,2238
"13823","28","147",2006-01-01,2424,2185
"13824","28","147",2006-04-01,2566,2294
"13825","28","147",2006-07-01,2554,2080
"13826","28","147",2006-10-01,2658,2452
"13827","28","147",2007-01-01,2604,2209
"13828","28","147",2007-04-01,2587,2368
"13829","28","147",2007-07-01,2659,2203
"13830","28","147",2007-10-01,2665,2537
"13831","28","147",2008-01-01,2650,2285
"13832","28","147",2008-04-01,2629,2464
"13833","28","147",2008-07-01,2541,2263
"13834","28","147",2008-10-01,2658,2469
"13835","28","147",2009-01-01,2544,2205
"13836","28","147",2009-04-01,2371,2392
"13837","28","147",2009-07-01,2354,2185
"13838","28","147",2009-10-01,2468,2512
"13839","28","147",2010-01-01,2398,2284
"13840","28","147",2010-04-01,2233,2475
"13841","28","147",2010-07-01,2129,2163
"13842","28","147",2010-10-01,2166,2484
"13843","28","147",2011-01-01,2160,2211
"13844","28","147",2011-04-01,2139,2370
"13845","28","147",2011-07-01,2006,2251
"13846","28","147",2011-10-01,2196,2403
"13847","28","147",2012-01-01,2122,2250
"13848","28","147",2012-04-01,2237,2431
"13849","28","147",2012-07-01,2187,2166
"13850","28","147",2012-10-01,2258,2512
"13851","28","147",2013-01-01,2243,2269
"13852","28","147",2013-04-01,2221,2439
"13853","28","147",2013-07-01,2180,2269
"13854","28","147",2013-10-01,2344,2626
"13855","28","147",2014-01-01,2281,2391
"13856","28","147",2014-04-01,2238,2526
"13857","28","147",2014-07-01,2167,2478
"13858","28","147",2014-10-01,2300,2735
"13859","28","147",2015-01-01,2264,2451
"13860","28","147",2015-04-01,2165,2599
"13861","28","147",2015-07-01,2291,2646
"13862","28","147",2015-10-01,2504,3014
"13863","28","147",2016-01-01,2517,2649
"13864","28","147",2016-04-01,2480,2802
"13865","28","147",2016-07-01,2358,2776
"13866","28","147",2016-10-01,2472,2897
"13867","28","147",2017-01-01,2452,2717
"13868","28","147",2017-04-01,2372,2968
"13869","28","147",2017-07-01,2329,2682
"13870","28","147",2017-10-01,2442,3027
"13871","28","147",2018-01-01,2449,2782
"13872","28","147",2018-04-01,NA,NA
"13873","28","149",2003-07-01,NA,NA
"13874","28","149",2003-10-01,19353,2615
"13875","28","149",2004-01-01,18770,2469
"13876","28","149",2004-04-01,19016,2451
"13877","28","149",2004-07-01,18288,2611
"13878","28","149",2004-10-01,19029,2749
"13879","28","149",2005-01-01,18793,2490
"13880","28","149",2005-04-01,19170,2540
"13881","28","149",2005-07-01,18251,2749
"13882","28","149",2005-10-01,18828,2871
"13883","28","149",2006-01-01,19151,2733
"13884","28","149",2006-04-01,19217,2791
"13885","28","149",2006-07-01,18707,2728
"13886","28","149",2006-10-01,19078,2932
"13887","28","149",2007-01-01,18664,2762
"13888","28","149",2007-04-01,18796,2797
"13889","28","149",2007-07-01,18417,2821
"13890","28","149",2007-10-01,19225,3050
"13891","28","149",2008-01-01,19581,2936
"13892","28","149",2008-04-01,19383,2993
"13893","28","149",2008-07-01,18762,3004
"13894","28","149",2008-10-01,18572,3321
"13895","28","149",2009-01-01,18097,2648
"13896","28","149",2009-04-01,18065,2823
"13897","28","149",2009-07-01,16999,2814
"13898","28","149",2009-10-01,17547,3171
"13899","28","149",2010-01-01,17446,2768
"13900","28","149",2010-04-01,17366,2857
"13901","28","149",2010-07-01,17074,2881
"13902","28","149",2010-10-01,17323,3053
"13903","28","149",2011-01-01,17073,2773
"13904","28","149",2011-04-01,16824,2828
"13905","28","149",2011-07-01,16270,3119
"13906","28","149",2011-10-01,16581,2929
"13907","28","149",2012-01-01,16266,2940
"13908","28","149",2012-04-01,16169,2842
"13909","28","149",2012-07-01,15680,2992
"13910","28","149",2012-10-01,15345,3025
"13911","28","149",2013-01-01,15366,2937
"13912","28","149",2013-04-01,15269,2897
"13913","28","149",2013-07-01,15803,3151
"13914","28","149",2013-10-01,16388,3049
"13915","28","149",2014-01-01,16361,2998
"13916","28","149",2014-04-01,16196,2941
"13917","28","149",2014-07-01,15634,3179
"13918","28","149",2014-10-01,16243,3205
"13919","28","149",2015-01-01,16041,3081
"13920","28","149",2015-04-01,15961,3073
"13921","28","149",2015-07-01,15556,3236
"13922","28","149",2015-10-01,15851,3367
"13923","28","149",2016-01-01,15824,3165
"13924","28","149",2016-04-01,15630,3219
"13925","28","149",2016-07-01,15454,3394
"13926","28","149",2016-10-01,15764,3389
"13927","28","149",2017-01-01,15490,3148
"13928","28","149",2017-04-01,15435,3234
"13929","28","149",2017-07-01,15068,3259
"13930","28","149",2017-10-01,15202,3437
"13931","28","149",2018-01-01,14901,3281
"13932","28","149",2018-04-01,NA,NA
"13933","28","151",2003-07-01,NA,NA
"13934","28","151",2003-10-01,18614,2302
"13935","28","151",2004-01-01,17987,2171
"13936","28","151",2004-04-01,18088,2197
"13937","28","151",2004-07-01,17430,2223
"13938","28","151",2004-10-01,18179,2422
"13939","28","151",2005-01-01,17518,2249
"13940","28","151",2005-04-01,17344,2292
"13941","28","151",2005-07-01,16530,2349
"13942","28","151",2005-10-01,17474,2461
"13943","28","151",2006-01-01,17227,2424
"13944","28","151",2006-04-01,17214,2381
"13945","28","151",2006-07-01,16488,2427
"13946","28","151",2006-10-01,17112,2578
"13947","28","151",2007-01-01,16913,2471
"13948","28","151",2007-04-01,17170,2686
"13949","28","151",2007-07-01,16621,2566
"13950","28","151",2007-10-01,17192,2648
"13951","28","151",2008-01-01,17209,2549
"13952","28","151",2008-04-01,17202,2475
"13953","28","151",2008-07-01,16722,2540
"13954","28","151",2008-10-01,17155,2708
"13955","28","151",2009-01-01,16558,2540
"13956","28","151",2009-04-01,16493,2448
"13957","28","151",2009-07-01,15369,2551
"13958","28","151",2009-10-01,16306,3084
"13959","28","151",2010-01-01,16160,2555
"13960","28","151",2010-04-01,16405,2535
"13961","28","151",2010-07-01,15703,2659
"13962","28","151",2010-10-01,16398,2859
"13963","28","151",2011-01-01,15927,2539
"13964","28","151",2011-04-01,16040,2560
"13965","28","151",2011-07-01,15271,2691
"13966","28","151",2011-10-01,16083,2865
"13967","28","151",2012-01-01,15562,2728
"13968","28","151",2012-04-01,15609,2761
"13969","28","151",2012-07-01,15151,2698
"13970","28","151",2012-10-01,15908,2963
"13971","28","151",2013-01-01,15789,2698
"13972","28","151",2013-04-01,15681,2734
"13973","28","151",2013-07-01,15111,2725
"13974","28","151",2013-10-01,15510,2981
"13975","28","151",2014-01-01,15186,2725
"13976","28","151",2014-04-01,15293,2771
"13977","28","151",2014-07-01,14759,2772
"13978","28","151",2014-10-01,15759,3035
"13979","28","151",2015-01-01,15685,2790
"13980","28","151",2015-04-01,15717,2839
"13981","28","151",2015-07-01,15147,2845
"13982","28","151",2015-10-01,15535,3102
"13983","28","151",2016-01-01,15340,2791
"13984","28","151",2016-04-01,15300,2882
"13985","28","151",2016-07-01,14684,2963
"13986","28","151",2016-10-01,15182,3050
"13987","28","151",2017-01-01,15034,2994
"13988","28","151",2017-04-01,15194,2883
"13989","28","151",2017-07-01,14691,3010
"13990","28","151",2017-10-01,15031,3120
"13991","28","151",2018-01-01,14593,3040
"13992","28","151",2018-04-01,NA,NA
"13993","28","153",2003-07-01,NA,NA
"13994","28","153",2003-10-01,5006,2152
"13995","28","153",2004-01-01,4977,2225
"13996","28","153",2004-04-01,4900,2071
"13997","28","153",2004-07-01,4725,2147
"13998","28","153",2004-10-01,4793,2321
"13999","28","153",2005-01-01,4858,2317
"14000","28","153",2005-04-01,4805,2267
"14001","28","153",2005-07-01,4605,2257
"14002","28","153",2005-10-01,4824,2445
"14003","28","153",2006-01-01,4775,2513
"14004","28","153",2006-04-01,4824,2412
"14005","28","153",2006-07-01,4696,2356
"14006","28","153",2006-10-01,4983,2522
"14007","28","153",2007-01-01,4916,2481
"14008","28","153",2007-04-01,4865,2469
"14009","28","153",2007-07-01,4760,2360
"14010","28","153",2007-10-01,4981,2495
"14011","28","153",2008-01-01,4959,2381
"14012","28","153",2008-04-01,4869,2454
"14013","28","153",2008-07-01,4665,2501
"14014","28","153",2008-10-01,4834,2659
"14015","28","153",2009-01-01,4734,2388
"14016","28","153",2009-04-01,4643,2501
"14017","28","153",2009-07-01,4519,2378
"14018","28","153",2009-10-01,4554,2600
"14019","28","153",2010-01-01,4505,2418
"14020","28","153",2010-04-01,4455,2625
"14021","28","153",2010-07-01,4378,2579
"14022","28","153",2010-10-01,4503,2780
"14023","28","153",2011-01-01,4592,2536
"14024","28","153",2011-04-01,4644,2679
"14025","28","153",2011-07-01,4486,2735
"14026","28","153",2011-10-01,4607,2767
"14027","28","153",2012-01-01,4601,2676
"14028","28","153",2012-04-01,4478,2812
"14029","28","153",2012-07-01,4353,2653
"14030","28","153",2012-10-01,4533,2941
"14031","28","153",2013-01-01,4452,2762
"14032","28","153",2013-04-01,4351,2979
"14033","28","153",2013-07-01,4250,2787
"14034","28","153",2013-10-01,4474,3011
"14035","28","153",2014-01-01,4485,2919
"14036","28","153",2014-04-01,4295,3044
"14037","28","153",2014-07-01,4237,3168
"14038","28","153",2014-10-01,4341,3149
"14039","28","153",2015-01-01,4293,2937
"14040","28","153",2015-04-01,4294,3055
"14041","28","153",2015-07-01,4251,2890
"14042","28","153",2015-10-01,4316,3139
"14043","28","153",2016-01-01,4294,2926
"14044","28","153",2016-04-01,4286,3186
"14045","28","153",2016-07-01,4260,3016
"14046","28","153",2016-10-01,4433,3154
"14047","28","153",2017-01-01,4332,3113
"14048","28","153",2017-04-01,4340,3193
"14049","28","153",2017-07-01,4250,3006
"14050","28","153",2017-10-01,4508,3178
"14051","28","153",2018-01-01,4391,3138
"14052","28","153",2018-04-01,NA,NA
"14053","28","155",2003-07-01,NA,NA
"14054","28","155",2003-10-01,1731,2167
"14055","28","155",2004-01-01,1747,2068
"14056","28","155",2004-04-01,1804,2241
"14057","28","155",2004-07-01,1854,2044
"14058","28","155",2004-10-01,1967,2254
"14059","28","155",2005-01-01,1939,2135
"14060","28","155",2005-04-01,1790,2233
"14061","28","155",2005-07-01,1697,2238
"14062","28","155",2005-10-01,1784,2178
"14063","28","155",2006-01-01,1436,2125
"14064","28","155",2006-04-01,1477,2236
"14065","28","155",2006-07-01,1415,2256
"14066","28","155",2006-10-01,1782,2371
"14067","28","155",2007-01-01,1775,2312
"14068","28","155",2007-04-01,1791,2247
"14069","28","155",2007-07-01,1824,2142
"14070","28","155",2007-10-01,1860,2361
"14071","28","155",2008-01-01,1898,2347
"14072","28","155",2008-04-01,1842,2368
"14073","28","155",2008-07-01,1772,2444
"14074","28","155",2008-10-01,1878,2569
"14075","28","155",2009-01-01,1760,2358
"14076","28","155",2009-04-01,1770,2408
"14077","28","155",2009-07-01,1660,2420
"14078","28","155",2009-10-01,1804,2668
"14079","28","155",2010-01-01,1825,2269
"14080","28","155",2010-04-01,1826,2435
"14081","28","155",2010-07-01,1729,2518
"14082","28","155",2010-10-01,1911,2738
"14083","28","155",2011-01-01,1864,2422
"14084","28","155",2011-04-01,1901,2480
"14085","28","155",2011-07-01,1828,2461
"14086","28","155",2011-10-01,1850,2642
"14087","28","155",2012-01-01,1860,2403
"14088","28","155",2012-04-01,1832,2556
"14089","28","155",2012-07-01,1783,2399
"14090","28","155",2012-10-01,1869,2728
"14091","28","155",2013-01-01,1825,2518
"14092","28","155",2013-04-01,1822,2690
"14093","28","155",2013-07-01,1671,2605
"14094","28","155",2013-10-01,1801,2680
"14095","28","155",2014-01-01,1802,2564
"14096","28","155",2014-04-01,1766,2742
"14097","28","155",2014-07-01,1696,2585
"14098","28","155",2014-10-01,1826,2951
"14099","28","155",2015-01-01,1851,2658
"14100","28","155",2015-04-01,1773,2897
"14101","28","155",2015-07-01,1701,2796
"14102","28","155",2015-10-01,1772,3089
"14103","28","155",2016-01-01,1739,2801
"14104","28","155",2016-04-01,1770,3060
"14105","28","155",2016-07-01,1681,2985
"14106","28","155",2016-10-01,1748,2820
"14107","28","155",2017-01-01,1754,2909
"14108","28","155",2017-04-01,1763,2981
"14109","28","155",2017-07-01,1704,3022
"14110","28","155",2017-10-01,1751,2977
"14111","28","155",2018-01-01,1769,3059
"14112","28","155",2018-04-01,NA,NA
"14113","28","157",2003-07-01,NA,NA
"14114","28","157",2003-10-01,1825,1911
"14115","28","157",2004-01-01,1519,1955
"14116","28","157",2004-04-01,1493,1853
"14117","28","157",2004-07-01,1487,2058
"14118","28","157",2004-10-01,1738,2019
"14119","28","157",2005-01-01,1757,1889
"14120","28","157",2005-04-01,1710,1986
"14121","28","157",2005-07-01,1559,1982
"14122","28","157",2005-10-01,1645,2104
"14123","28","157",2006-01-01,1647,2083
"14124","28","157",2006-04-01,1594,2181
"14125","28","157",2006-07-01,1463,2057
"14126","28","157",2006-10-01,1628,2198
"14127","28","157",2007-01-01,1688,2160
"14128","28","157",2007-04-01,1633,2251
"14129","28","157",2007-07-01,1573,2117
"14130","28","157",2007-10-01,1757,2290
"14131","28","157",2008-01-01,1749,2255
"14132","28","157",2008-04-01,1729,2399
"14133","28","157",2008-07-01,1643,2172
"14134","28","157",2008-10-01,1771,2417
"14135","28","157",2009-01-01,1757,2251
"14136","28","157",2009-04-01,1737,2406
"14137","28","157",2009-07-01,1856,2179
"14138","28","157",2009-10-01,2039,2461
"14139","28","157",2010-01-01,2078,2298
"14140","28","157",2010-04-01,2006,2575
"14141","28","157",2010-07-01,1998,2325
"14142","28","157",2010-10-01,2033,2556
"14143","28","157",2011-01-01,1808,2485
"14144","28","157",2011-04-01,1832,2595
"14145","28","157",2011-07-01,1734,2653
"14146","28","157",2011-10-01,1738,2503
"14147","28","157",2012-01-01,1889,2653
"14148","28","157",2012-04-01,1881,2378
"14149","28","157",2012-07-01,1762,2606
"14150","28","157",2012-10-01,1892,2542
"14151","28","157",2013-01-01,1819,2662
"14152","28","157",2013-04-01,1842,2450
"14153","28","157",2013-07-01,1357,2431
"14154","28","157",2013-10-01,1501,2410
"14155","28","157",2014-01-01,1470,2404
"14156","28","157",2014-04-01,1501,2386
"14157","28","157",2014-07-01,1388,2439
"14158","28","157",2014-10-01,1530,2524
"14159","28","157",2015-01-01,1524,2355
"14160","28","157",2015-04-01,1507,2440
"14161","28","157",2015-07-01,1432,2482
"14162","28","157",2015-10-01,1533,2536
"14163","28","157",2016-01-01,1485,2433
"14164","28","157",2016-04-01,1443,2484
"14165","28","157",2016-07-01,1385,2530
"14166","28","157",2016-10-01,1467,2845
"14167","28","157",2017-01-01,1475,2438
"14168","28","157",2017-04-01,1478,2611
"14169","28","157",2017-07-01,1376,2454
"14170","28","157",2017-10-01,1469,2627
"14171","28","157",2018-01-01,1424,2461
"14172","28","157",2018-04-01,NA,NA
"14173","28","159",2003-07-01,NA,NA
"14174","28","159",2003-10-01,4820,2471
"14175","28","159",2004-01-01,4733,2415
"14176","28","159",2004-04-01,4807,2509
"14177","28","159",2004-07-01,4717,2604
"14178","28","159",2004-10-01,4856,2828
"14179","28","159",2005-01-01,4895,2593
"14180","28","159",2005-04-01,4955,2661
"14181","28","159",2005-07-01,4833,2712
"14182","28","159",2005-10-01,5068,2799
"14183","28","159",2006-01-01,5078,2812
"14184","28","159",2006-04-01,5086,2759
"14185","28","159",2006-07-01,5123,2749
"14186","28","159",2006-10-01,5196,3038
"14187","28","159",2007-01-01,5052,2745
"14188","28","159",2007-04-01,5164,2771
"14189","28","159",2007-07-01,4912,2756
"14190","28","159",2007-10-01,5098,2978
"14191","28","159",2008-01-01,5197,2787
"14192","28","159",2008-04-01,5136,2862
"14193","28","159",2008-07-01,4785,2699
"14194","28","159",2008-10-01,4767,2968
"14195","28","159",2009-01-01,4424,2407
"14196","28","159",2009-04-01,4215,2291
"14197","28","159",2009-07-01,3985,2405
"14198","28","159",2009-10-01,4033,2598
"14199","28","159",2010-01-01,4019,2348
"14200","28","159",2010-04-01,4025,2511
"14201","28","159",2010-07-01,4075,2525
"14202","28","159",2010-10-01,4113,2872
"14203","28","159",2011-01-01,4134,2489
"14204","28","159",2011-04-01,4170,2728
"14205","28","159",2011-07-01,4122,2711
"14206","28","159",2011-10-01,4293,3101
"14207","28","159",2012-01-01,4274,2718
"14208","28","159",2012-04-01,4240,2849
"14209","28","159",2012-07-01,4196,2723
"14210","28","159",2012-10-01,4393,3125
"14211","28","159",2013-01-01,4321,2732
"14212","28","159",2013-04-01,4334,2791
"14213","28","159",2013-07-01,4300,2723
"14214","28","159",2013-10-01,4346,3215
"14215","28","159",2014-01-01,4278,2739
"14216","28","159",2014-04-01,4192,2882
"14217","28","159",2014-07-01,4044,2868
"14218","28","159",2014-10-01,4232,3518
"14219","28","159",2015-01-01,4240,2727
"14220","28","159",2015-04-01,4272,2881
"14221","28","159",2015-07-01,4240,2819
"14222","28","159",2015-10-01,4352,3513
"14223","28","159",2016-01-01,4352,2843
"14224","28","159",2016-04-01,4272,2960
"14225","28","159",2016-07-01,4089,2925
"14226","28","159",2016-10-01,4262,3433
"14227","28","159",2017-01-01,4276,3033
"14228","28","159",2017-04-01,4327,3214
"14229","28","159",2017-07-01,4354,3053
"14230","28","159",2017-10-01,4426,3891
"14231","28","159",2018-01-01,4390,3213
"14232","28","159",2018-04-01,NA,NA
"14233","28","161",2003-07-01,NA,NA
"14234","28","161",2003-10-01,1606,2111
"14235","28","161",2004-01-01,1557,1992
"14236","28","161",2004-04-01,1543,2134
"14237","28","161",2004-07-01,1480,2186
"14238","28","161",2004-10-01,1528,2276
"14239","28","161",2005-01-01,1382,1982
"14240","28","161",2005-04-01,1352,2120
"14241","28","161",2005-07-01,1306,2043
"14242","28","161",2005-10-01,1380,2287
"14243","28","161",2006-01-01,1390,2158
"14244","28","161",2006-04-01,1377,2199
"14245","28","161",2006-07-01,1338,2287
"14246","28","161",2006-10-01,1430,2377
"14247","28","161",2007-01-01,1417,2137
"14248","28","161",2007-04-01,1390,2227
"14249","28","161",2007-07-01,1322,2436
"14250","28","161",2007-10-01,1521,2233
"14251","28","161",2008-01-01,1455,2107
"14252","28","161",2008-04-01,1405,2152
"14253","28","161",2008-07-01,1376,2342
"14254","28","161",2008-10-01,1450,2224
"14255","28","161",2009-01-01,1541,2114
"14256","28","161",2009-04-01,1616,2195
"14257","28","161",2009-07-01,1560,2080
"14258","28","161",2009-10-01,1628,2348
"14259","28","161",2010-01-01,1725,2114
"14260","28","161",2010-04-01,1785,2211
"14261","28","161",2010-07-01,1784,2089
"14262","28","161",2010-10-01,1902,2262
"14263","28","161",2011-01-01,1755,2101
"14264","28","161",2011-04-01,1927,2225
"14265","28","161",2011-07-01,1896,2310
"14266","28","161",2011-10-01,2013,2347
"14267","28","161",2012-01-01,1991,2294
"14268","28","161",2012-04-01,2053,2209
"14269","28","161",2012-07-01,1968,2193
"14270","28","161",2012-10-01,2033,2273
"14271","28","161",2013-01-01,2127,2209
"14272","28","161",2013-04-01,2169,2277
"14273","28","161",2013-07-01,2013,2156
"14274","28","161",2013-10-01,2082,2375
"14275","28","161",2014-01-01,2018,2242
"14276","28","161",2014-04-01,1988,2360
"14277","28","161",2014-07-01,1795,2369
"14278","28","161",2014-10-01,1890,2534
"14279","28","161",2015-01-01,1906,2332
"14280","28","161",2015-04-01,1972,2329
"14281","28","161",2015-07-01,1824,2131
"14282","28","161",2015-10-01,1846,2440
"14283","28","161",2016-01-01,1694,2151
"14284","28","161",2016-04-01,1677,2336
"14285","28","161",2016-07-01,1638,2378
"14286","28","161",2016-10-01,1812,2469
"14287","28","161",2017-01-01,1832,2276
"14288","28","161",2017-04-01,1782,2530
"14289","28","161",2017-07-01,1983,2274
"14290","28","161",2017-10-01,2024,2566
"14291","28","161",2018-01-01,1959,2336
"14292","28","161",2018-04-01,NA,NA
"14293","28","163",2003-07-01,NA,NA
"14294","28","163",2003-10-01,4977,2322
"14295","28","163",2004-01-01,4951,2158
"14296","28","163",2004-04-01,4958,2157
"14297","28","163",2004-07-01,4506,2199
"14298","28","163",2004-10-01,4768,2378
"14299","28","163",2005-01-01,4653,2063
"14300","28","163",2005-04-01,4702,2125
"14301","28","163",2005-07-01,4367,2199
"14302","28","163",2005-10-01,4604,2337
"14303","28","163",2006-01-01,4790,2233
"14304","28","163",2006-04-01,4809,2275
"14305","28","163",2006-07-01,4650,2270
"14306","28","163",2006-10-01,4945,2557
"14307","28","163",2007-01-01,4767,2387
"14308","28","163",2007-04-01,4376,2384
"14309","28","163",2007-07-01,4252,2288
"14310","28","163",2007-10-01,4403,2590
"14311","28","163",2008-01-01,4851,2416
"14312","28","163",2008-04-01,4874,2525
"14313","28","163",2008-07-01,4500,2426
"14314","28","163",2008-10-01,4888,2646
"14315","28","163",2009-01-01,4786,2383
"14316","28","163",2009-04-01,4748,2478
"14317","28","163",2009-07-01,4516,2368
"14318","28","163",2009-10-01,4918,2681
"14319","28","163",2010-01-01,4894,2395
"14320","28","163",2010-04-01,4913,2566
"14321","28","163",2010-07-01,4755,2436
"14322","28","163",2010-10-01,4865,2674
"14323","28","163",2011-01-01,4857,2396
"14324","28","163",2011-04-01,4940,2568
"14325","28","163",2011-07-01,4728,2589
"14326","28","163",2011-10-01,4977,2679
"14327","28","163",2012-01-01,4907,2536
"14328","28","163",2012-04-01,4900,2547
"14329","28","163",2012-07-01,4693,2494
"14330","28","163",2012-10-01,4914,2788
"14331","28","163",2013-01-01,4829,2620
"14332","28","163",2013-04-01,4852,2612
"14333","28","163",2013-07-01,4560,2584
"14334","28","163",2013-10-01,4726,2867
"14335","28","163",2014-01-01,4747,2585
"14336","28","163",2014-04-01,4677,2654
"14337","28","163",2014-07-01,4511,2581
"14338","28","163",2014-10-01,4847,2881
"14339","28","163",2015-01-01,4859,2572
"14340","28","163",2015-04-01,4680,2694
"14341","28","163",2015-07-01,4564,2664
"14342","28","163",2015-10-01,4676,2906
"14343","28","163",2016-01-01,4879,2876
"14344","28","163",2016-04-01,4795,3055
"14345","28","163",2016-07-01,4654,3025
"14346","28","163",2016-10-01,4949,3307
"14347","28","163",2017-01-01,4817,3040
"14348","28","163",2017-04-01,4823,3066
"14349","28","163",2017-07-01,4795,3003
"14350","28","163",2017-10-01,5082,3198
"14351","28","163",2018-01-01,4981,3180
"14352","28","163",2018-04-01,NA,NA
"14353","34","001",2001-04-01,118876,2738
"14354","34","001",2001-07-01,119066,2640
"14355","34","001",2001-10-01,118627,2893
"14356","34","001",2002-01-01,114380,2747
"14357","34","001",2002-04-01,115173,2778
"14358","34","001",2002-07-01,116856,2726
"14359","34","001",2002-10-01,119928,2962
"14360","34","001",2003-01-01,120117,2775
"14361","34","001",2003-04-01,120123,2845
"14362","34","001",2003-07-01,124043,2809
"14363","34","001",2003-10-01,124065,3142
"14364","34","001",2004-01-01,123788,2870
"14365","34","001",2004-04-01,121476,2977
"14366","34","001",2004-07-01,124127,2905
"14367","34","001",2004-10-01,120983,3306
"14368","34","001",2005-01-01,123919,2924
"14369","34","001",2005-04-01,123647,3154
"14370","34","001",2005-07-01,125272,3072
"14371","34","001",2005-10-01,123774,3399
"14372","34","001",2006-01-01,122484,3244
"14373","34","001",2006-04-01,124351,3176
"14374","34","001",2006-07-01,124089,3064
"14375","34","001",2006-10-01,122390,3442
"14376","34","001",2007-01-01,120302,3242
"14377","34","001",2007-04-01,122666,3259
"14378","34","001",2007-07-01,123189,3135
"14379","34","001",2007-10-01,123648,3499
"14380","34","001",2008-01-01,122633,3566
"14381","34","001",2008-04-01,122049,3322
"14382","34","001",2008-07-01,122566,3208
"14383","34","001",2008-10-01,119104,3533
"14384","34","001",2009-01-01,116352,3204
"14385","34","001",2009-04-01,115661,3267
"14386","34","001",2009-07-01,116769,3186
"14387","34","001",2009-10-01,116150,3597
"14388","34","001",2010-01-01,113735,3192
"14389","34","001",2010-04-01,115937,3358
"14390","34","001",2010-07-01,115430,3299
"14391","34","001",2010-10-01,113416,3573
"14392","34","001",2011-01-01,111165,3270
"14393","34","001",2011-04-01,112552,3416
"14394","34","001",2011-07-01,113796,3321
"14395","34","001",2011-10-01,114015,3635
"14396","34","001",2012-01-01,110261,3451
"14397","34","001",2012-04-01,112592,3502
"14398","34","001",2012-07-01,113378,3307
"14399","34","001",2012-10-01,114619,3576
"14400","34","001",2013-01-01,111530,3425
"14401","34","001",2013-04-01,112438,3531
"14402","34","001",2013-07-01,113503,3384
"14403","34","001",2013-10-01,111197,3666
"14404","34","001",2014-01-01,109722,3489
"14405","34","001",2014-04-01,111646,3573
"14406","34","001",2014-07-01,108034,3442
"14407","34","001",2014-10-01,107484,3905
"14408","34","001",2015-01-01,103860,3549
"14409","34","001",2015-04-01,105579,3740
"14410","34","001",2015-07-01,106227,3609
"14411","34","001",2015-10-01,106899,4053
"14412","34","001",2016-01-01,105251,3677
"14413","34","001",2016-04-01,107099,3802
"14414","34","001",2016-07-01,105748,3808
"14415","34","001",2016-10-01,106145,3994
"14416","34","001",2017-01-01,104208,3953
"14417","34","001",2017-04-01,104962,3964
"14418","34","001",2017-07-01,106121,3798
"14419","34","001",2017-10-01,106580,5081
"14420","34","001",2018-01-01,104184,4004
"14421","34","001",2018-04-01,104229,4222
"14422","34","001",2018-07-01,109652,3894
"14423","34","001",2018-10-01,111522,4240
"14424","34","001",2019-01-01,110100,4089
"14425","34","003",2001-04-01,411500,3865
"14426","34","003",2001-07-01,399761,3685
"14427","34","003",2001-10-01,406130,4198
"14428","34","003",2002-01-01,404724,4011
"14429","34","003",2002-04-01,406523,3904
"14430","34","003",2002-07-01,395650,3744
"14431","34","003",2002-10-01,407589,4383
"14432","34","003",2003-01-01,407161,4071
"14433","34","003",2003-04-01,409203,3942
"14434","34","003",2003-07-01,398619,3857
"14435","34","003",2003-10-01,403958,4497
"14436","34","003",2004-01-01,404373,4302
"14437","34","003",2004-04-01,406291,4210
"14438","34","003",2004-07-01,399336,4044
"14439","34","003",2004-10-01,408200,4854
"14440","34","003",2005-01-01,407706,4414
"14441","34","003",2005-04-01,407762,4276
"14442","34","003",2005-07-01,395791,4288
"14443","34","003",2005-10-01,407379,4827
"14444","34","003",2006-01-01,404239,4718
"14445","34","003",2006-04-01,407466,4417
"14446","34","003",2006-07-01,401229,4308
"14447","34","003",2006-10-01,412064,5064
"14448","34","003",2007-01-01,410212,4962
"14449","34","003",2007-04-01,410178,4604
"14450","34","003",2007-07-01,404005,4469
"14451","34","003",2007-10-01,415518,5310
"14452","34","003",2008-01-01,413774,5115
"14453","34","003",2008-04-01,416020,4640
"14454","34","003",2008-07-01,408616,4558
"14455","34","003",2008-10-01,412969,5309
"14456","34","003",2009-01-01,399561,4868
"14457","34","003",2009-04-01,397703,4587
"14458","34","003",2009-07-01,387396,4533
"14459","34","003",2009-10-01,394612,5397
"14460","34","003",2010-01-01,391936,4995
"14461","34","003",2010-04-01,394694,4740
"14462","34","003",2010-07-01,386896,4676
"14463","34","003",2010-10-01,394213,5559
"14464","34","003",2011-01-01,391903,5145
"14465","34","003",2011-04-01,393710,4876
"14466","34","003",2011-07-01,384599,4786
"14467","34","003",2011-10-01,398094,5416
"14468","34","003",2012-01-01,393149,5377
"14469","34","003",2012-04-01,395659,5034
"14470","34","003",2012-07-01,388333,4784
"14471","34","003",2012-10-01,400105,5667
"14472","34","003",2013-01-01,395750,5323
"14473","34","003",2013-04-01,401068,5087
"14474","34","003",2013-07-01,394983,4826
"14475","34","003",2013-10-01,405773,5616
"14476","34","003",2014-01-01,402127,5436
"14477","34","003",2014-04-01,405295,5148
